title,description,action,adventure,animation,biography,comedy,crime,documentary,drama,family,fantasy,film_noir,history,horror,music,musical,mystery,romance,sci_fi,short,sport,superhero,thriller,war,western,poster_path
Burlesque,A small-town girl ventures to Los Angeles and finds her place in a neo-burlesque club run by a former dancer.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/music/burlesque.jpg
Wreck,"Follows nineteen-year-old Jamie, a new recruit who joins the Sacramentum crew in search of his missing sister.",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,./data/posters/comedy/wreck.jpg
Knives Out,"A detective investigates the death of the patriarch of an eccentric, combative family.",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/comedy/knives_out.jpg
Legally Blonde,"Elle Woods, a fashionable sorority queen, is dumped by her boyfriend. She decides to follow him to law school. While she is there, she figures out that there is more to her than just looks.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/comedy/legally_blonde.jpg
Mozart in the Jungle,"Love, money, ambition and music intertwine in Mozart in the Jungle, a half hour comedic drama that looks at finding yourself and finding love while conquering New York City. A brash new maestro Rodrigo stirs up the New York Symphony as young oboist Hailey hopes for her big chance.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/mozart_in_the_jungle.jpg
Acapulco,A young Mexican man's dream comes true when he gets the job of a lifetime at the hottest resort in Acapulco. But he soon realizes the job is far more complicated than he ever imagined.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/comedy/acapulco.jpg
The Lost Weekend,The desperate life of a chronic alcoholic is followed through a four-day drinking bout.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/film_noir/the_lost_weekend.jpg
The Last King of Scotland,Based on the events of the brutal Ugandan dictator Idi Amin's regime as seen by his personal physician during the 1970s.,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/history/the_last_king_of_scotland.jpg
Zero Dark Thirty,"A chronicle of the decade-long hunt for al-Qaeda terrorist leader Osama bin Laden after the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,./data/posters/history/zero_dark_thirty.jpg
Midway,"The story of the Battle of Midway, told by the leaders and the sailors who fought it.",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/history/midway.jpg
The Addams Family,The eccentrically macabre family moves to a bland suburb where Wednesday Addams' friendship with the daughter of a hostile and conformist local reality show host exacerbates conflict between the families.,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/the_addams_family.jpg
ER,"The lives, loves and losses of the doctors and nurses of Chicago's County General Hospital.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/drama/er.jpg
Percy Jackson and the Olympians,Disney+ series based on Rick Riordan's 'Percy Jackson and the Olympians' novels.,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/adventure/percy_jackson_and_the_olympians.jpg
All the President's Men,"""The Washington Post"" reporters Bob Woodward and Carl Bernstein uncover the details of the Watergate scandal that leads to President Richard Nixon's resignation.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,./data/posters/history/all_the_president_s_men.jpg
Flash Gordon,A football player and his friends travel to the planet Mongo and find themselves fighting the tyranny of Ming the Merciless to save Earth.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/posters/superhero/flash_gordon.jpg
Edward Scissorhands,"An artificial man, who was incompletely constructed and has scissors for hands, leads a solitary life. Then one day, a suburban lady meets him and introduces him to her world.",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/fantasy/edward_scissorhands.jpg
Cloak and Dagger,"In WW2, the Allies race against time to persuade two nuclear scientists working for the Germans to switch sides.",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/film_noir/cloak_and_dagger.jpg
Tom and Jerry,House cat (Tom) and a mouse (Jerry). The plots of each short usually center on Tom and Jerry's numerous attempts to have the best of each other and the mayhem and destruction that follows.,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/tom_and_jerry.jpg
Carnival Row,"A human detective and a fairy rekindle a dangerous affair in a Victorian fantasy world, where the city's uneasy peace collapses when a string of murders reveals an unimaginable monster.",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/posters/crime/carnival_row.jpg
All Quiet on the Western Front,A young German soldier's terrifying experiences and distress on the western front during World War I.,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/action/all_quiet_on_the_western_front.jpg
Atonement,Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,./data/posters/romance/atonement.jpg
Rustlers' Rhapsody,"The Wild West goes wacko when the Greatest Fast-Drawin', Fancy-Dressin', Silver-Spurred, Geetar Playin', Singing Cowboy movie matinee idol Rex O'Herlihan hits the saddle in this cockeyed, affectionate send-up of the '40s B-movie Western.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/rustlers__rhapsody.jpg
True Detective,"Seasonal anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/crime/true_detective.jpg
Walk the Dark Street,A big-game hunter seeks revenge upon the Army officer whom he believes caused the death of his brother.,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/film_noir/walk_the_dark_street.jpg
"Extremely Wicked, Shockingly Evil and Vile","A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/extremely_wicked__shockingly_evil_and_vile.jpg
Vertigo,"A former San Francisco police detective juggles wrestling with his personal demons and becoming obsessed with the hauntingly beautiful woman he has been hired to trail, who may be deeply disturbed.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,./data/posters/romance/vertigo.jpg
When Calls the Heart,"Elizabeth Thatcher, a young school teacher from a wealthy Eastern family, migrates from the big city to teach school in a small coal mining town in the west.",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/history/when_calls_the_heart.jpg
Save the Last Dance,"A white midwestern girl moves to Chicago, where her new boyfriend is a black teen from the South Side with a rough, semi-criminal past.",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,./data/posters/music/save_the_last_dance.jpg
Zulu,Outnumbered British soldiers do battle with Zulu warriors at Rorke's Drift.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/history/zulu.jpg
FBI: Most Wanted,It follows the division of the FBI tasked with tracking and capturing the notorious criminals on the FBI's Most Wanted list.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,./data/posters/action/fbi__most_wanted.jpg
Rookie of the Year,"When an accident miraculously gives a boy an incredibly powerful pitching arm, he becomes a major league pitcher for the Chicago Cubs.",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/rookie_of_the_year.jpg
Old Henry,"An action western about a farmer who takes in an injured man with a satchel of cash. When a posse comes for the money, he must decide who to trust. Defending a siege, he reveals a gunslinging talent calling his true identity into question.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/old_henry.jpg
Ghost Rider: Spirit of Vengeance,"Johnny Blaze, tortured by the Ghost Rider's curse, gets a chance of redemption through protecting the Devil's son, whose father is pursuing him.",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,./data/posters/superhero/ghost_rider__spirit_of_vengeance.jpg
The Hateful Eight,"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,./data/posters/western/the_hateful_eight.jpg
13 Hours,"During an attack on a U.S. compound in Libya, a security team struggles to make sense out of the chaos.",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/history/13_hours.jpg
The Ridiculous 6,"An outlaw who was raised by Native Americans discovers that he has five half-brothers. Together the men go on a mission to find their wayward, deadbeat dad.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/the_ridiculous_6.jpg
The Death of Stalin,"Moscow, 1953. After being in power for nearly 30 years, Soviet dictator Joseph Vissarionovich Stalin takes ill and quickly dies. Now the members of the Council of Ministers scramble for power.",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/history/the_death_of_stalin.jpg
Gabriel Iglesias: Stadium Fluffy,"Features Gabriel ""Fluffy"" Iglesias as he talks about growing up in Los Angeles, an attempt at extortion towards him, and where he holds the record for receiving the highest fine on stage.",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/gabriel_iglesias__stadium_fluffy.jpg
Broadchurch,"The murder of a young boy in a small coastal town brings a media frenzy, which threatens to tear the community apart.",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,./data/posters/crime/broadchurch.jpg
The Ringer,A young guy's only option to erase a really bad debt is to rig the Special Olympics by posing as a contestant.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/the_ringer.jpg
Chef's Table: Pizza,"Features chefs from all over the world whose creativity elevates an ordinary dish like pizza, to an art form, with their unique flavors, inspiring backgrounds, and passion for creating the perfect slice.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/chef_s_table__pizza.jpg
Three Amigos!,"Three actors accept an invitation to a Mexican village to perform their onscreen bandit fighter roles, unaware that it is the real thing.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/three_amigos_.jpg
The Cabin in the Woods,"Five friends go for a break at a remote cabin, where they get more than they bargained for, discovering the truth behind the cabin in the woods.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,./data/posters/horror/the_cabin_in_the_woods.jpg
Tomorrowland,"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/family/tomorrowland.jpg
Hotel Transylvania,"Dracula, who operates a high-end resort away from the human world, goes into overprotective mode when a boy discovers the resort and falls for the count's teenaged daughter.",0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/posters/adventure/hotel_transylvania.jpg
Dream Horse,"Dream Alliance is an unlikely race horse bred by small-town Welsh bartender Jan Vokes. With no experience, Jan convinces her neighbors to chip in their meager earnings to help raise Dream in the hopes he can compete with the racing elites.",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/dream_horse.jpg
Taylor Swift: Bad Blood,"After Catastrophe is betrayed, she teams up with female crime-fighters to take back what is hers and get her revenge from Arsyn.",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,./data/posters/short/taylor_swift__bad_blood.jpg
Planes,A cropdusting plane with a fear of heights lives his dream of competing in a famous around-the-world aerial race.,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/planes.jpg
The Tingler,An obsessed pathologist discovers and captures a parasitic creature that grows when fear grips its host.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/posters/horror/the_tingler.jpg
Dahmer,"Biopic about notorious American serial killer Jeffrey Dahmer, taking place in both the past and the present.",0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/dahmer.jpg
The Lego Batman Movie,"A cooler-than-ever Bruce Wayne must deal with the usual suspects as they plan to rule Gotham City, while discovering that he has accidentally adopted a teenage orphan who wishes to become his sidekick.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/posters/animation/the_lego_batman_movie.jpg
American Pickers,Mike and Frank are pickers that travel the country and literally would go anywhere just for the prospects of finding antique gold. With the assistance of Danielle they often find themselves in a comedic pickle.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/documentary/american_pickers.jpg
Mrs. America,Conservative activist Phyllis Schlafly leads an unexpected fight against the Equal Rights Amendment movement during the 1970s.,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/history/mrs__america.jpg
The Life and Legend of Wyatt Earp,"Loosely based on historical fact, the series portrays the gunslinging Wyatt Earp and his successful determination for law and order.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/the_life_and_legend_of_wyatt_earp.jpg
Laura Hasn't Slept,"Desperate to rid herself of a recurring nightmare, a young woman seeks the help of her therapist.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/laura_hasn_t_slept.jpg
Rio Lobo,"After the Civil War, Cord McNally searches for the two traitors whose treachery caused the defeat of McNally's unit and the loss of a close friend.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,./data/posters/war/rio_lobo.jpg
Bugsy Malone,The classic gangster story of Bugsy Malone told with an all-child cast.,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/musical/bugsy_malone.jpg
The Mighty Ducks,A self-centered Minnesota lawyer is sentenced to community service coaching a rag tag youth hockey team.,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/family/the_mighty_ducks.jpg
Paradise City,The lives of a rock star who seems to have it all and a young rookie kid who idolizes him collide through their broken homes built by the music business.,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/paradise_city.jpg
Muppets Most Wanted,"While on a grand world tour, The Muppets find themselves wrapped into an European jewel-heist caper headed by a Kermit the Frog look-alike and his dastardly sidekick.",0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/musical/muppets_most_wanted.jpg
Jujutsu Kaisen,A boy swallows a cursed talisman - the finger of a demon - and becomes cursed himself. He enters a shaman's school to be able to locate the demon's other body parts and thus exorcise himself.,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/action/jujutsu_kaisen.jpg
Stalingrad,"The story follows a group of German soldiers, from their Italian R&R in the summer of 1942 to the frozen steppes of Soviet Russia and ending with the battle for Stalingrad.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/war/stalingrad.jpg
Everybody Hates Chris,A young African-American teen attempts to survive with his dysfunctional family and his all-white school in the 1980s.,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/everybody_hates_chris.jpg
The Mob,"Johnny Damico botches a murder case and is suspended from the force. In reality, he is put undercover to identify the mysterious boss of the NY waterfront who has murdered everyone in his way. Will Johnny be next in line?",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/film_noir/the_mob.jpg
Blindspot,Jane Doe is found in Times Square with no memory and mysterious tattoos on her body.,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/posters/sci_fi/blindspot.jpg
Dragon Ball,"Son Gokû, a fighter with a monkey tail, goes on a quest with an assortment of odd characters in search of the Dragon Balls, a set of crystals that can give its bearer anything they desire.",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/dragon_ball.jpg
Blade Runner,"A blade runner must pursue and terminate four replicants who stole a ship in space, and have returned to Earth to find their creator.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/posters/action/blade_runner.jpg
Some Like It Hot,"After two male musicians witness a mob hit, they flee the state in an all-female band disguised as women, but further complications set in.",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,./data/posters/music/some_like_it_hot.jpg
Whip It,"In Bodeen, Texas, an indie-rock-loving misfit finds a way of dealing with small-town misery after discovering a roller-derby league in nearby Austin.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,./data/posters/sport/whip_it.jpg
Center Stage,A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,./data/posters/music/center_stage.jpg
Two Witches,"An aging, malevolent witch intercedes in the lives of two young women.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,./data/posters/horror/two_witches.jpg
Game of Love,Vivien accompanies her partner Roy to his childhood home to prepare for the sale of the family estate. Their relationship is put into jeopardy when secrets from Roy's past are revealed.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/romance/game_of_love.jpg
Forrest Gump,"The presidencies of Kennedy and Johnson, the Vietnam War, the Watergate scandal and other historical events unfold from the perspective of an Alabama man with an IQ of 75, whose only desire is to be reunited with his childhood sweetheart.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,./data/posters/drama/forrest_gump.jpg
Hell Bound,"After World War II, a Los Angeles crime ring uses a complex scheme, involving a freight ship, a junkie, and a corrupt health officer, to smuggle drugs into the USA.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/film_noir/hell_bound.jpg
Tigerland,"A group of recruits go through Advanced Infantry Training at Fort Polk, Louisiana's infamous Tigerland, last stop before Vietnam for tens of thousands of young men in 1971.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/war/tigerland.jpg
How to Train Your Dragon,"A hapless young Viking who aspires to hunt dragons becomes the unlikely friend of a young dragon himself, and learns there may be more to the creatures than he assumed.",1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/how_to_train_your_dragon.jpg
Dark Passage,A man convicted of murdering his wife escapes from prison and works with a woman to try to prove his innocence.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/posters/film_noir/dark_passage.jpg
Grease,"Good girl Sandy Olsson and greaser Danny Zuko fell in love over the summer. When they unexpectedly discover they're now in the same high school, will they be able to rekindle their romance?",0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,./data/posters/comedy/grease.jpg
Weird Science,"Two high-school nerds use a computer program to literally create the perfect woman, who promptly turns their lives upside-down.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,./data/posters/romance/weird_science.jpg
Storm Warning,"Marsha Mitchell, a traveling dress model, stops in a southern town to see her sister who has married a Ku Klux Klansman. Marsha sees the KKK commit a murder and helps District Attorney Burt Rainey in bringing the criminals to justice.",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/film_noir/storm_warning.jpg
Inside Job,"For employees of the Deep State, conspiracies aren't just theories, they're fact. And keeping them a secret is a full-time job.",0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/inside_job.jpg
Alaska Daily,A journalist seeks a fresh start in Alaska working for a newspaper in Anchorage.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/drama/alaska_daily.jpg
Jurassic World,"A new theme park, built on the original site of Jurassic Park, creates a genetically modified hybrid dinosaur, the Indominus Rex, which escapes containment and goes on a killing spree.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/posters/adventure/jurassic_world.jpg
Dragon Ball Super: Super Hero,The Red Ribbon Army from Goku's past has returned with two new androids to challenge him and his friends.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/dragon_ball_super__super_hero.jpg
Thiruchitrambalam,"Thiruchitrambalam lives with his father and grandfather. He blames the former for the loss of his mother and sister and is not on good terms with the latter. Meanwhile, his love life is not so successful.",0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/musical/thiruchitrambalam.jpg
The Guardians of the Galaxy Holiday Special,"Star-Lord, Drax, Rocket, Mantis, and Groot engage in some spirited shenanigans in an all-new original special created for Disney+.",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,./data/posters/sci_fi/the_guardians_of_the_galaxy_holiday_special.jpg
Suicide Squad,A secret government agency recruits some of the most dangerous incarcerated super-villains to form a defensive task force. Their first mission: save the world from the apocalypse.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,./data/posters/action/suicide_squad.jpg
The Young Riders,The adventures of the riders of the Pony Express.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,./data/posters/western/the_young_riders.jpg
Wonder Woman 3,Plot unknown. Third installment of the 'Wonder Woman' franchise.,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,./data/posters/superhero/wonder_woman_3.jpg
Detective Knight: Rogue,"As Los Angeles prepares for Halloween, mask-wearing armed robbers critically wound detective James Knight's partner in a shootout following a heist.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,./data/posters/thriller/detective_knight__rogue.jpg
Magnum P.I.,An ex-Navy SEAL returns from Afghanistan and uses his military skills to become a private investigator in Hawaii.,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/action/magnum_p_i_.jpg
That Dirty Black Bag,"Two men face off in a savage, deserted world.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,./data/posters/western/that_dirty_black_bag.jpg
Love on the Spectrum U.S.,It follows people on the autism spectrum as they navigate the world of dating and relationships.,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,./data/posters/documentary/love_on_the_spectrum_u_s_.jpg
Oddballs,It tells the story of James. His observations on life fuel his comedic rants at everyday inconveniences and elevates them to absurd heights.,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/animation/oddballs.jpg
A Mighty Wind,Mockumentary captures the reunion of 1960s folk trio the Folksmen as they prepare for a show at The Town Hall to memorialize a recently deceased concert promoter.,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,./data/posters/music/a_mighty_wind.jpg
Vikings,"Vikings transports us to the brutal and mysterious world of Ragnar Lothbrok, a Viking warrior and farmer who yearns to explore--and raid--the distant shores across the ocean.",1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,./data/posters/action/vikings.jpg
Sand Castle,"The story follows a young soldier, and his introduction into the 2003 invasion of Iraq. Based on true events, it bears witness to the destruction, and horrors of war.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,./data/posters/war/sand_castle.jpg
The Fly,A brilliant but eccentric scientist begins to transform into a giant man/fly hybrid after one of his experiments goes horribly wrong.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/posters/horror/the_fly.jpg
The Jennifer Hudson Show,"The EGOT winner's daytime talk show features celebrity interviews, topical stories, community heroes, viral sensations, and music, bringing fun, uplifting, and empowering conversations to the forefront.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/the_jennifer_hudson_show.jpg
Angelyne,"Fame, identity, billboards, Corvettes, women teasing men, men obsessed with women, West Hollywood, crystals, UFOs, and the self-proclaimed Rorschach test in pink, glow-in-the-dark queen of the universe, Angelyne.",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/angelyne.jpg
A Nightmare on Elm Street,"The spectre of a disfigured man haunts the children of the parents who murdered him, stalking and killing them in their dreams.",0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,./data/posters/crime/a_nightmare_on_elm_street.jpg
High Life,A father and his daughter struggle to survive in deep space where they live in isolation.,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,./data/posters/sci_fi/high_life.jpg
Hideous,"Popstar Oliver Sim is the main guest of a talk-show that soon slides into a surreal journey of love, shame and blood. A three-part musical short.",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,./data/posters/short/hideous.jpg
Jamestown,A drama about English settlers in America in 1617.,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/history/jamestown.jpg
Call of Duty: Modern Warfare II,A sequel to 2019's modern warfare,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/action/call_of_duty__modern_warfare_ii.jpg
Catch Me If You Can,"Barely 21 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,./data/posters/biography/catch_me_if_you_can.jpg
Julie and the Phantoms,"Julie is a teenage girl who finds her passion for music and life with the help of a high -concept band of teen boys (The Phantoms) who have been dead for 25 years. Julie, in turn, helps them become the band they were never able to be.",0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,./data/posters/musical/julie_and_the_phantoms.jpg
